300000.0,(100.74635683866336+134.2066179063267j)
318562.5,(101.20424891475736+144.0453621852615j)
337125.0,(101.38587622930041+153.78726877070181j)
355687.5,(102.16089518014367+162.94952554512827j)
374250.0,(102.60768215470837+172.4992855237964j)
392812.5,(103.51783828835424+182.12580051021442j)
411375.0,(104.3639817364978+192.92282996929782j)
429937.5,(106.25309553111745+202.79061234791578j)
448500.0,(107.08243445326364+213.1531139294756j)
467062.5,(108.94652399011746+223.69751073708647j)
485625.0,(110.91386805276892+233.77330263423684j)
504187.5,(113.77247323715525+245.2651025954881j)
522750.0,(116.15312501155657+255.65457878204006j)
541312.5,(118.62910880866734+267.41475419489024j)
559875.0,(121.96040246298617+278.1449866987589j)
578437.5,(124.90424928856908+289.5065635101601j)
597000.0,(129.07139453142034+299.93047978384675j)
615562.5,(134.1032626569641+311.9201640540207j)
634125.0,(138.4196309542829+322.4901837232163j)
652687.5,(143.396473693386+334.31070226980466j)
671250.0,(148.21255073359956+344.7062185068088j)
689812.5,(154.62500685269217+356.2052058429412j)
708375.0,(160.64576549498736+367.35822941414114j)
726937.5,(166.8294400708438+378.3165190245592j)
745500.0,(172.56001316479222+389.43204095200616j)
764062.5,(180.06452212088527+399.66661370382565j)
782625.0,(188.0868094254414+410.1832020490541j)
801187.5,(196.33789708320433+420.9760673056179j)
819750.0,(203.45189574776865+432.0215343072857j)
838312.5,(211.59223946366+441.1502077136393j)
856875.0,(220.8568090395063+451.8759258605968j)
875437.5,(228.84152059685408+460.78221730676637j)
894000.0,(238.76984690335985+470.8615330969454j)
912562.5,(248.4441031223623+479.8925296206676j)
931125.0,(258.5559793701376+488.9138011624559j)
949687.5,(268.6477694178385+497.6463464979634j)
968250.0,(278.9935966098295+506.4855441166786j)
986812.5,(288.7907864356466+514.3571789941512j)
1005375.0,(300.4595405834103+523.5402179403961j)
1023937.5,(311.1569486503077+531.6379062750459j)
1042500.0,(322.9781790751202+538.8686998850022j)
1061062.5,(335.83598957883964+546.311164508594j)
1079625.0,(347.7314075969813+553.1997960386141j)
1098187.5,(359.0426765987566+560.1231685657469j)
1116750.0,(372.4573022899471+565.9706474976143j)
1135312.5,(385.380558274472+573.2637314449926j)
1153875.0,(398.6453616450731+578.5725313056054j)
1172437.5,(410.50590647823304+582.5830185294351j)
1191000.0,(424.98744633945364+588.8410311748403j)
1209562.5,(439.23010494941303+592.5394639986899j)
1228125.0,(451.9957579462705+597.4383538886708j)
1246687.5,(466.1298082474499+600.4718008190661j)
1265250.0,(480.70903186979547+605.3549392586249j)
1283812.5,(494.2334329747547+607.7086183611069j)
1302375.0,(509.10794675401735+609.6051034157387j)
1320937.5,(524.1904730999728+612.2878259071427j)
1339500.0,(538.9796303940008+614.1609735324649j)
1358062.5,(551.778651284046+615.2432870199054j)
1376625.0,(568.2363958696596+616.3285716694741j)
1395187.5,(582.1076596113994+616.9241846724835j)
1413750.0,(596.4038756635963+616.6887713256172j)
1432312.5,(611.4575398651759+613.292697532702j)
1450875.0,(625.757672681085+613.9320754396728j)
1469437.5,(637.7639360356916+612.9333700043117j)
1488000.0,(654.5676636491846+609.9919662827656j)
1506562.5,(669.0767404907405+608.0034189308869j)
1525125.0,(682.0203052393376+606.1491890922073j)
1543687.5,(696.7772773079746+600.5235577218152j)
1562250.0,(709.7072176136569+600.3876517118376j)
1580812.5,(721.4451008313628+594.779236635079j)
1599375.0,(736.4160672430772+590.2523765258959j)
1617937.5,(750.3878404433341+585.1629914367832j)
1636500.0,(763.2996925666572+580.3049557137532j)
1655062.5,(774.0460322159431+574.3787534095178j)
1673625.0,(789.9593445229654+566.9950641474604j)
1692187.5,(800.7739105148736+561.2973213200445j)
1710750.0,(813.5559979632667+555.054089763938j)
1729312.5,(823.0009208525851+548.4368286478631j)
1747875.0,(834.9942745236558+541.9077144218608j)
1766437.5,(847.8169752999092+534.3024702603328j)
1785000.0,(859.2530849271253+525.935858464521j)
1803562.5,(868.2243436758433+517.3577581851139j)
1822125.0,(879.5611069467941+508.98362259533866j)
1840687.5,(886.9512252997372+498.70335233089594j)
1859250.0,(897.5972355706219+491.2634360655312j)
1877812.5,(906.5530007038759+482.81025187257023j)
1896375.0,(914.8675511574397+473.19903964439413j)
1914937.5,(922.4823364887928+463.81032883794535j)
1933500.0,(931.9923150844753+454.640433083039j)
1952062.5,(938.9310366500133+444.30224841026904j)
1970625.0,(946.9983481799727+434.27134558897114j)
1989187.5,(953.9586924877657+425.360481497578j)
2007750.0,(960.6724661600167+416.244442984317j)
2026312.5,(966.0178174032757+405.2098755999235j)
2044875.0,(972.0296690465954+396.28459407607187j)
2063437.5,(978.0425415507594+387.25938014410036j)
2082000.0,(982.2202348451556+376.0839072369357j)
2100562.5,(987.7360684275864+365.5522420868513j)
2119125.0,(991.6029904790437+354.99674327027407j)
2137687.5,(995.8992860063074+345.8475482239312j)
2156250.0,(1000.6395309977477+334.08062852980663j)
2174812.5,(1003.7329795514787+325.46540733467j)
2193375.0,(1007.6180278164509+314.6141996843764j)
2211937.5,(1010.0811765442467+305.82145102983185j)
2230500.0,(1013.7073733550578+294.0026319635348j)
2249062.5,(1012.668757374274+286.2636313226849j)
2267625.0,(1018.7672675334937+276.560779802632j)
2286187.5,(1018.2322234126289+266.4311495286151j)
2304750.0,(1020.9974776178758+257.0769194369754j)
2323312.5,(1022.4414330310011+247.61862374150152j)
2341875.0,(1022.8926039409192+239.1091070861837j)
2360437.5,(1022.3613961973842+229.02146665634197j)
2379000.0,(1024.0319590289369+219.38153245033646j)
2397562.5,(1022.71674934296+211.95144561613307j)
2416125.0,(1023.9310188855252+201.9867807080124j)
2434687.5,(1023.5939221643497+193.47293273435628j)
2453250.0,(1024.182706364722+184.5532129049231j)
2471812.5,(1023.9186824216998+177.12140325490338j)
2490375.0,(1023.0320439772397+167.1250749884699j)
2508937.5,(1021.8454137651252+159.36621546907324j)
2527500.0,(1020.517871813518+152.15290753630796j)
2546062.5,(1019.8132439037003+144.6577749367471j)
2564625.0,(1019.0584816482798+135.07021319859902j)
2583187.5,(1016.1981444871448+129.36496273995874j)
2601750.0,(1015.5260242119455+121.01011159830432j)
2620312.5,(1014.8332543671124+112.48605045077205j)
2638875.0,(1010.7819706498334+106.79863604581485j)
2657437.5,(1008.3362379321421+100.75132970725188j)
2676000.0,(1008.6187040448202+93.40094837094252j)
2694562.5,(1004.6679723571455+86.42966632847433j)
2713125.0,(1004.2605284884407+79.2531932428749j)
2731687.5,(1000.5054919663527+73.56637052605643j)
2750250.0,(997.9072257306744+66.9237488173484j)
2768812.5,(995.0682491409065+61.77903114057383j)
2787375.0,(993.087260559197+55.473108154699815j)
2805937.5,(989.3635439813416+50.66308914789599j)
2824500.0,(988.3547350343756+44.70602088944353j)
2843062.5,(984.4906676853108+39.85841657791638j)
2861625.0,(983.3747596799346+33.26316088732412j)
2880187.5,(979.2242929912234+29.139089397281086j)
2898750.0,(975.972561265017+23.571531220774283j)
2917312.5,(974.240086091138+19.327626562546424j)
2935875.0,(970.5094302608325+14.573901602474805j)
2954437.5,(966.3852680553613+9.320331428347277j)
2973000.0,(963.1510845924776+4.690480337720493j)
2991562.5,(961.2656312640422+2.0006210244389173j)
3010125.0,(958.462872299558-4.7412222335285765j)
3028687.5,(954.7210508267013-8.114931814438041j)
3047250.0,(952.6100324621863-11.18845402631573j)
3065812.5,(947.0875563456352-13.388693117860857j)
3084375.0,(944.7952771407894-19.85166333037669j)
3102937.5,(941.8207569616773-21.464830135898932j)
3121500.0,(937.9551796433208-27.221550759684504j)
3140062.5,(933.9503702372258-28.631704922545524j)
3158625.0,(931.1769121908695-33.698088605674656j)
3177187.5,(927.9241900669941-35.87029344815607j)
3195750.0,(925.4809371238538-39.63723572586323j)
3214312.5,(921.2723535685044-41.10175221240332j)
3232875.0,(919.4662339351614-45.45505846344187j)
3251437.5,(914.8182020925615-46.6802936582047j)
3270000.0,(913.8315906467899-50.5545728294038j)
3288562.5,(909.2712498602624-52.31796574033446j)
3307125.0,(906.8046331988367-56.599916645106j)
3325687.5,(903.7939280940246-58.25971513720461j)
3344250.0,(898.8039874309251-59.26776431572788j)
3362812.5,(896.8263357557951-61.96396172913074j)
3381375.0,(894.2247841836971-64.22933894827099j)
3399937.5,(892.3445367654101-65.33258697355039j)
3418500.0,(887.7647465198604-68.94190103105875j)
3437062.5,(884.7541455560946-70.58674323992794j)
3455625.0,(882.4703765477935-72.08068114959653j)
3474187.5,(878.9696395846876-73.358408554573j)
3492750.0,(876.1856592565102-75.01764062682952j)
3511312.5,(873.1200852246392-76.86704331774799j)
3529875.0,(871.9015997937988-78.30536680779906j)
3548437.5,(867.0866895161503-79.02084546628373j)
3567000.0,(866.4800553789721-82.07928016065281j)
3585562.5,(862.7101613823098-82.15196748472566j)
3604125.0,(858.7808944223419-84.45932780579578j)
3622687.5,(857.8853138451278-85.76028533197635j)
3641250.0,(854.3732075755427-86.55696124260709j)
3659812.5,(851.577852456214-88.12547225590086j)
3678375.0,(848.9980219675432-89.10642267629379j)
3696937.5,(845.3714155744262-89.8861091487263j)
3715500.0,(843.8516182498754-91.89223923789278j)
3734062.5,(841.1224808963276-92.30062304711684j)
3752625.0,(838.8138586876931-92.7013696722104j)
3771187.5,(836.1852804711094-93.19938939614642j)
3789750.0,(834.4986730977148-94.6290177692806j)
3808312.5,(831.7861452495227-95.17464582275917j)
3826875.0,(829.5671372846333-97.1032784537507j)
3845437.5,(827.2806765076555-97.55644047107887j)
3864000.0,(824.3219528105927-97.68371593183223j)
3882562.5,(822.1799720931505-98.48322193802684j)
3901125.0,(819.8818850449869-98.44420695211846j)
3919687.5,(818.2388834012107-99.23861048344163j)
3938250.0,(816.7598996364968-100.91536501276073j)
3956812.5,(813.2169413564277-100.38590836219144j)
3975375.0,(810.8519149021951-101.25622612926747j)
3993937.5,(809.2937947430453-101.27465866077645j)
4012500.0,(808.093831468215-102.56685756065679j)
4031062.5,(805.9011043428527-102.21405598983812j)
4049625.0,(803.7364384039352-103.44616779599778j)
4068187.5,(800.8630842663823-103.12146860511272j)
4086750.0,(800.5224218605134-103.3310513379194j)
4105312.5,(798.6065718816307-104.13244362076303j)
4123875.0,(796.491391044686-104.40974442412373j)
4142437.5,(793.9928807857714-104.98918975201231j)
4161000.0,(792.7879611180883-105.70543745311083j)
4179562.5,(789.7958426985798-104.72570154083796j)
4198125.0,(789.3437261664618-105.36548269532899j)
4216687.5,(787.138172081402-106.08517556528972j)
4235250.0,(785.6747825436729-106.270660408282j)
4253812.5,(784.038623102511-106.31100141730181j)
4272375.0,(782.2932253594047-106.05662261265662j)
4290937.5,(780.2201405189461-106.95240117674706j)
4309500.0,(779.3538388150214-107.10118517631383j)
4328062.5,(777.5820781113016-105.8161480958957j)
4346625.0,(776.3605403091802-106.51403946288227j)
4365187.5,(773.868606437084-106.33464696788391j)
4383750.0,(773.7055466065497-107.59213073932885j)
4402312.5,(771.7243752616639-106.43513251972558j)
4420875.0,(769.8038446801962-107.63491658742427j)
4439437.5,(768.0994443489748-106.50986143835956j)
4458000.0,(767.6920737407834-108.2235285926339j)
4476562.5,(765.4408056469399-106.2928962668378j)
4495125.0,(764.0811400812389-107.73313470496352j)
4513687.5,(763.1326800218818-107.1626696195345j)
4532250.0,(762.6246620320462-107.86324840867405j)
4550812.5,(760.0406669280289-107.10979039975803j)
4569375.0,(759.8474522480427-107.97343110772928j)
4587937.5,(758.0570241923782-107.09389457068778j)
4606500.0,(757.5930338294614-108.5337236560781j)
4625062.5,(755.1289993845397-106.55162763277413j)
4643625.0,(754.344039086302-107.5538746664557j)
4662187.5,(752.6030855907518-107.3819561807323j)
4680750.0,(752.0034168177725-107.67776321335973j)
4699312.5,(750.8708267809063-106.68555887984479j)
4717875.0,(749.9896688146277-107.53760508459547j)
4736437.5,(748.9772515825647-107.57123694526953j)
4755000.0,(747.7941397181312-107.94630414394784j)
4773562.5,(746.9998775144513-106.73276049305909j)
4792125.0,(745.7383034535922-106.79922005824378j)
4810687.5,(745.0081937750347-107.13142014014736j)
4829250.0,(743.0889622448882-107.46892874843651j)
4847812.5,(742.2323904627987-106.89951308439767j)
4866375.0,(742.2454083983099-106.9347134742305j)
4884937.5,(740.3278358824577-106.28470525518024j)
4903500.0,(739.3676590722158-106.43212771345637j)
4922062.5,(739.0769835499887-107.1509155615908j)
4940625.0,(738.4672474918664-107.26596183983264j)
4959187.5,(737.0989052381012-106.82865872469769j)
4977750.0,(736.1971070791133-106.79993942627812j)
4996312.5,(734.672959686877-106.51886182347324j)
5014875.0,(734.4635406048403-106.76377491903854j)
5033437.5,(734.0856333228197-106.78085809660666j)
5052000.0,(732.3401969378149-106.7249704779334j)
5070562.5,(730.6586885720217-106.4876301100803j)
5089125.0,(731.6631857912712-106.81083376688807j)
5107687.5,(730.2328868509946-106.33715148647083j)
5126250.0,(729.4810475984111-105.90322715635675j)
5144812.5,(728.1762793918059-105.8800351231486j)
5163375.0,(727.8421687472902-106.92763202134907j)
5181937.5,(726.7585477505444-105.54423565858053j)
5200500.0,(726.5429672379366-107.03420936237885j)
5219062.5,(725.6379918698412-106.61023813022486j)
5237625.0,(725.175767766151-106.33083773284139j)
5256187.5,(723.9589959145301-105.60691171341645j)
5274750.0,(722.706081768082-105.47698233936157j)
5293312.5,(722.6175578493335-104.9768707843998j)
5311875.0,(721.1174384786148-106.54884369069522j)
5330437.5,(721.2805215425626-106.25810054811942j)
5349000.0,(720.8109473077458-105.80505278979705j)
5367562.5,(718.821281482517-105.11957474954865j)
5386125.0,(719.6634666332407-106.29806925420884j)
5404687.5,(718.7179229097475-106.11923635146056j)
5423250.0,(718.2544457081216-106.23610235479732j)
5441812.5,(717.4326456806666-105.22158826696939j)
5460375.0,(717.040820902685-105.6564890969292j)
5478937.5,(715.3570820658972-104.58020665942124j)
5497500.0,(715.5003378810787-106.34752883169618j)
5516062.5,(714.615674983223-104.70554505970709j)
5534625.0,(713.2273521560238-105.86175354023743j)
5553187.5,(712.8770015768841-104.80124166210837j)
5571750.0,(712.3423327530761-105.74221346923518j)
5590312.5,(712.6499086432748-105.72110922259866j)
5608875.0,(712.5579101871124-105.56693139064225j)
5627437.5,(711.4423418461777-105.31297099554658j)
5646000.0,(711.1063759566567-105.45747846155767j)
5664562.5,(709.5722646120007-105.12880785198631j)
5683125.0,(710.0568014264238-105.28188222204224j)
5701687.5,(709.1477296917188-104.0969165281231j)
5720250.0,(709.0559721936423-105.68035926105554j)
5738812.5,(707.6668554218904-104.57367586985605j)
5757375.0,(707.3091644376437-105.71635573294543j)
5775937.5,(706.6082319960935-105.2014864641954j)
5794500.0,(705.5080356327625-105.73511407637113j)
5813062.5,(705.1628654385105-104.87113751616144j)
5831625.0,(706.2014887035865-105.52713630152716j)
5850187.5,(704.9175987332623-104.93178966515347j)
5868750.0,(704.8114385656595-105.11085849051273j)
5887312.5,(703.6589599511124-104.9592838951016j)
5905875.0,(703.7471344202746-105.29153062634178j)
5924437.5,(702.6164668410385-105.69505582502676j)
5943000.0,(701.5009102732794-105.61012359458135j)
5961562.5,(701.4373663475143-104.80898809802859j)
5980125.0,(700.4362306781416-105.57292004028872j)
5998687.5,(700.0262985779402-104.83710466657445j)
6017250.0,(700.2407399767249-105.70216355762173j)
6035812.5,(699.3072311371349-104.72776741438328j)
6054375.0,(699.8795915337496-105.75545029810209j)
6072937.5,(699.3777352503226-105.79892435922031j)
6091500.0,(698.3227566484635-106.1928784611592j)
6110062.5,(696.8632007198064-105.57630312251663j)
6128625.0,(697.7656193979384-105.38903348154746j)
6147187.5,(697.0759021213653-106.11120626866507j)
6165750.0,(696.8931587823405-106.35997006015575j)
6184312.5,(695.7619883059864-106.47920667947348j)
6202875.0,(695.5792662595068-106.68598128237377j)
6221437.5,(695.3001976399712-105.92083984259953j)
6240000.0,(694.7284649448382-105.70241964856413j)
6258562.5,(694.6034037396566-105.89554745601704j)
6277125.0,(694.1628440892434-106.66154766101425j)
6295687.5,(692.9166278856069-105.77497882643725j)
6314250.0,(694.0079066522742-105.83908728876055j)
6332812.5,(692.3430771152442-106.03050778768971j)
6351375.0,(691.8916159988875-106.62298367149741j)
6369937.5,(691.3050209099998-106.24138095788825j)
6388500.0,(691.6104897651137-107.34661233209852j)
6407062.5,(691.2031021815382-106.3855891652524j)
6425625.0,(690.7211920320129-105.99452973338734j)
6444187.5,(689.9708444870363-106.54116912404741j)
6462750.0,(689.8106580054113-106.93800771885338j)
6481312.5,(688.9968694362055-106.06012154561247j)
6499875.0,(688.4967051182633-107.09797581002945j)
6518437.5,(687.7268097085135-107.32494041849857j)
6537000.0,(687.1388351102089-106.63705832139402j)
6555562.5,(687.6213202920687-106.64234431160281j)
6574125.0,(687.159756763766-107.08826282009879j)
6592687.5,(685.7197413760247-107.04743630864301j)
6611250.0,(685.6565250026872-107.49696142390412j)
6629812.5,(684.7531822429431-106.4754238545538j)
6648375.0,(685.4624546254281-107.61242859374256j)
6666937.5,(684.5557746492034-107.23287574895517j)
6685500.0,(683.8962125059911-107.4500157540016j)
6704062.5,(684.2828935614831-107.40158465611387j)
6722625.0,(683.0049032608488-107.68303690669248j)
6741187.5,(682.7978832513552-107.3727256703312j)
6759750.0,(683.1400002568478-107.81843208651307j)
6778312.5,(682.3103848271062-108.22853478732955j)
6796875.0,(681.389354086685-107.58236706223657j)
6815437.5,(681.3101622146611-108.49257691129243j)
6834000.0,(681.6008493457924-107.60852618394809j)
6852562.5,(680.5494152609906-107.92800071786729j)
6871125.0,(680.6034101306855-108.27768364357186j)
6889687.5,(679.2510687182039-108.22464763651436j)
6908250.0,(679.4155777424047-108.02604138521326j)
6926812.5,(678.822426817141-108.31208551823953j)
6945375.0,(678.3368212341535-108.03396351148035j)
6963937.5,(678.1780171829558-107.80219995112301j)
6982500.0,(677.4492948781665-109.00649474170697j)
7001062.5,(677.4207128356276-108.71105597009202j)
7019625.0,(676.9260748016761-108.84336984170082j)
7038187.5,(675.4345387078283-108.63902431217663j)
7056750.0,(676.059018543962-109.19134639188817j)
7075312.5,(675.9786213010395-108.6257863480957j)
7093875.0,(675.4125703659647-108.78911683903063j)
7112437.5,(674.6099400957994-109.14644510296878j)
7131000.0,(675.4539974513863-109.03879670035886j)
7149562.5,(674.1092832851878-108.81809919872491j)
7168125.0,(673.8651216237564-109.37227284857032j)
7186687.5,(673.5826521904991-108.9970990336519j)
7205250.0,(673.0416919770814-108.69674588479998j)
7223812.5,(672.4674069944463-109.15453652771198j)
7242375.0,(672.2822264949269-109.96400120861071j)
7260937.5,(671.9111986272244-109.3871490683217j)
7279500.0,(671.0931780368807-109.4263535282546j)
7298062.5,(671.0991544774868-109.34898884542584j)
7316625.0,(670.5667664841653-109.81063474657958j)
7335187.5,(669.4466419498965-109.25021726293865j)
7353750.0,(670.3144748757924-109.95472488852174j)
7372312.5,(669.607358076345-109.82296207589623j)
7390875.0,(669.071884935212-110.3161422845573j)
7409437.5,(668.3711586818098-109.92859088036873j)
7428000.0,(667.2868408802275-110.11694194722762j)
7446562.5,(668.0094986197702-110.13315410329362j)
7465125.0,(667.0700609843533-110.22093348713938j)
7483687.5,(666.9880357994572-109.96936108244907j)
7502250.0,(666.1900240300238-110.55793675410047j)
7520812.5,(665.8670843006304-110.88198147404046j)
7539375.0,(665.4474877970345-110.95948059305967j)
7557937.5,(665.1623602658664-110.57289826863074j)
7576500.0,(664.3343017161501-110.60188007235458j)
7595062.5,(664.5467573182608-110.64816802668493j)
7613625.0,(663.7484700066842-111.10228316619444j)
7632187.5,(663.501230873734-110.56341783578938j)
7650750.0,(663.5194980643716-110.6716929715711j)
7669312.5,(661.9615846707026-110.20273357378065j)
7687875.0,(662.5967896031144-110.69842778652333j)
7706437.5,(662.253175380445-110.74726271301587j)
7725000.0,(661.5521808508605-111.50637784540103j)
7743562.5,(661.3900014638365-111.73953420945378j)
7762125.0,(660.1651844322387-111.32138377998287j)
7780687.5,(660.8379361542152-111.06448045907351j)
7799250.0,(660.418743482317-111.6956673096685j)
7817812.5,(659.493420514836-111.82728183519457j)
7836375.0,(659.3146816226171-111.54487880658891j)
7854937.5,(658.4890860777007-111.7608241875122j)
7873500.0,(658.2226858488655-111.75890365274252j)
7892062.5,(657.8689044100126-112.00926146537287j)
7910625.0,(657.4683169426455-111.80998696038763j)
7929187.5,(657.4245779299409-111.45692098301947j)
7947750.0,(657.2921892526166-111.79507389917143j)
7966312.5,(656.5959348454315-111.50313248014722j)
7984875.0,(655.5338225844202-112.51008572655205j)
8003437.5,(655.4522152224257-111.72501966905514j)
8022000.0,(655.431994592207-112.22389479912235j)
8040562.5,(654.7235595859147-111.98113707705194j)
8059125.0,(654.9341239532541-112.27108760847149j)
8077687.5,(653.2179916650261-112.05651222723571j)
8096250.0,(653.9983247991092-112.82708414488346j)
8114812.5,(653.6481460262173-112.00853338541216j)
8133375.0,(653.6938779153404-112.80315602114335j)
8151937.5,(652.2507103467167-112.30586613455174j)
8170500.0,(652.3793967932774-112.28776015303552j)
8189062.5,(652.028779922958-112.14473030591576j)
8207625.0,(652.1008223147803-112.9905713077954j)
8226187.5,(651.3372269941589-112.0634707514944j)
8244750.0,(650.7457426308032-113.05525445075571j)
8263312.5,(650.510084647653-112.92008793295904j)
8281875.0,(649.621731704683-112.59720695157799j)
8300437.5,(648.5957942510113-112.49106698049445j)
8319000.0,(648.9339415498837-112.5927253430087j)
8337562.5,(648.1640999441051-112.16692368632553j)
8356125.0,(647.8563602776758-113.30147818807612j)
8374687.5,(648.0564119229455-112.30659861504869j)
8393250.0,(647.2209753170873-113.16039643314772j)
8411812.5,(647.1658329834215-112.65404857587924j)
8430375.0,(647.1327820473505-113.60328779724504j)
8448937.5,(645.8465502128724-112.72282843978803j)
8467500.0,(646.0207168527664-113.43094023194077j)
8486062.5,(646.3090116346858-112.84609667414675j)
8504625.0,(645.3904340296124-113.15160883908575j)
8523187.5,(644.5209653843883-112.55669982312814j)
8541750.0,(645.003959458415-113.56288302342492j)
8560312.5,(644.1212784946404-113.39157224387971j)
8578875.0,(643.1024546312518-111.96941573280372j)
8597437.5,(643.0757213589344-112.11624802411313j)
8616000.0,(643.465484701967-113.02358217668016j)
8634562.5,(642.1458830016014-112.94985521508566j)
8653125.0,(642.6563403129572-113.13980613089929j)
8671687.5,(641.583764310385-112.29240547801882j)
8690250.0,(641.530291879298-113.08825119990149j)
8708812.5,(640.6523473363764-113.14269333811703j)
8727375.0,(639.9787848787149-113.09522507255592j)
8745937.5,(639.5497804265017-112.66509966140049j)
8764500.0,(639.2295588676194-113.11549288752676j)
8783062.5,(639.7897727823461-112.77056805004864j)
8801625.0,(639.1435213880053-113.71685564168101j)
8820187.5,(638.5863670746751-112.65575030512703j)
8838750.0,(638.199247891342-113.43158013328281j)
8857312.5,(637.7535999560982-112.87010784976151j)
8875875.0,(637.3613481027048-113.22906036433916j)
8894437.5,(636.3204408039344-113.19989905198068j)
8913000.0,(636.8763922783047-113.28568982782402j)
8931562.5,(635.776542660648-113.63985261811993j)
8950125.0,(636.6164281412794-113.63031923965609j)
8968687.5,(635.014404046676-112.91414103954624j)
8987250.0,(635.0305518122036-113.2656630598156j)
9005812.5,(634.4568352794377-112.8746539892714j)
9024375.0,(633.0853781633093-112.88426789950348j)
9042937.5,(634.0660983635796-113.14496227666886j)
9061500.0,(633.5267541007811-112.66306177147143j)
9080062.5,(633.4301074688153-113.42859279211628j)
9098625.0,(632.369526828592-113.14285907163749j)
9117187.5,(632.3154783908233-112.64235651096298j)
9135750.0,(632.2808708993058-112.3374167239754j)
9154312.5,(631.2048332290427-113.27891924687182j)
9172875.0,(631.0453975911493-113.09608197043532j)
9191437.5,(630.9791936723727-113.01390556068931j)
9210000.0,(630.3756145398266-113.32476971499139j)
9228562.5,(630.6480132927741-112.40342400237944j)
9247125.0,(631.0317841825276-113.15534004695482j)
9265687.5,(629.4615165544512-112.34376005848104j)
9284250.0,(629.4939579593538-112.56958667952554j)
9302812.5,(629.7376366962552-112.20685250717369j)
9321375.0,(628.8717119344301-113.30217013731544j)
9339937.5,(627.7834115894583-112.37845053497145j)
9358500.0,(627.8390005175025-113.11265524270424j)
9377062.5,(627.522217982233-112.50720956538723j)
9395625.0,(626.9679447950449-113.2851941419863j)
9414187.5,(626.5764416273871-113.05042442890733j)
9432750.0,(626.6305933709367-112.94692169209605j)
9451312.5,(625.7176003229708-112.10513841172343j)
9469875.0,(625.7248392435978-112.74542721384066j)
9488437.5,(625.0071318149751-112.20940680467943j)
9507000.0,(624.7461438368075-113.17792036284084j)
9525562.5,(624.4188050808887-112.25887819592174j)
9544125.0,(624.3448068486308-112.89443934582566j)
9562687.5,(624.1896648371529-112.78223061829019j)
9581250.0,(622.8792235309722-112.60609505251558j)
9599812.5,(623.1616557257883-112.23239368754932j)
9618375.0,(622.4340178518751-112.49567071223356j)
9636937.5,(622.8885070419843-112.03730132851524j)
9655500.0,(622.4194763734946-111.82426605641845j)
9674062.5,(622.1418759605776-111.37848607518397j)
9692625.0,(621.7170731641113-112.37433394810753j)
9711187.5,(620.7375702858795-111.53675742007938j)
9729750.0,(621.1492048799681-112.58249487217346j)
9748312.5,(620.0623236865487-112.02940936445948j)
9766875.0,(620.4401426071475-112.22083964634015j)
9785437.5,(619.5088056268944-111.8445338220431j)
9804000.0,(618.7506044780835-112.43160720552608j)
9822562.5,(618.1998949914837-111.47297876022606j)
9841125.0,(618.6729428712856-111.45196890709741j)
9859687.5,(618.1183359675636-110.98988462305063j)
9878250.0,(617.8887077684337-112.04484883643242j)
9896812.5,(616.7464737348452-111.0442206841999j)
9915375.0,(617.0364900193449-111.3674008663553j)
9933937.5,(617.1186742769045-110.92946645856797j)
9952500.0,(616.4095377515804-111.31313377906915j)
9971062.5,(615.8674411407594-111.35427785025148j)
9989625.0,(616.1842565135261-111.19557180382513j)
10008187.5,(615.251227999567-111.46013407065475j)
10026750.0,(615.0498905837659-111.12589967227665j)
10045312.5,(614.3184358050114-110.84602219225714j)
10063875.0,(614.3851104891723-110.93048571293036j)
10082437.5,(614.6755941687197-110.95048544199244j)
10101000.0,(613.7693935411495-111.58884185342312j)
10119562.5,(613.8082720783412-111.02648384241434j)
10138125.0,(613.2039617780766-110.45509302225092j)
10156687.5,(612.7555820978795-110.41467898994468j)
10175250.0,(612.8731056493715-110.78985504335547j)
10193812.5,(612.5925815871824-110.52174232490566j)
10212375.0,(611.473347237167-110.4913976530644j)
10230937.5,(611.100376735025-109.90879350161302j)
10249500.0,(611.4208912687056-110.18649806871701j)
10268062.5,(611.5681415431977-109.61971264908789j)
10286625.0,(610.7800854186937-111.23234396008206j)
